Timestamp,Agreed,Gender,Age,Weight,Income,College fees,Scholarship,Loans,Course,CGPA,Backlog,Study Hours,Smartphone Usage,Laptop Usage,Sleep Hours,Medications,Financial Stress,Smoking Habit,Drinking Habit,Smartwatch,Smarthwatch Brand,Low BPM,Average BPM,High BPM,Steps walked 
2024/02/01 7:48:16 pm GMT+5:30,YES,Male,19,69,80000,108000,No,No,BCA,6.8,3,5,4,0,7,No,6,No,Yes,Yes,AmazFit,77,98,98,203157
2024/02/01 7:48:17 pm GMT+5:30,YES,Male,20,65,40000,87000,No,Yes,BTech,9.1,1,2,3,2,8,No,6,No,Yes,Yes,Firebolt,61,95,101,438266
2024/02/01 7:48:17 pm GMT+5:30,YES,Male,17,53,65000,87000,No,No,BTech,9.4,0,0,6,1,7,No,6,No,Yes,Yes,Noise,65,85,116,260023
2024/02/01 7:48:18 pm GMT+5:30,YES,Male,17,46,65000,108000,Yes,No,Msc,9.2,3,3,4,2,8,No,8,No,Yes,Yes,Fossil Gen,60,97,102,487597
2024/02/01 7:48:18 pm GMT+5:30,YES,Female,22,45,60000,45000,Yes,No,MCA,9.4,3,0,6,0,9,No,7,No,Yes,Yes,Noise,63,86,102,408253
2024/02/01 7:48:19 pm GMT+5:30,YES,Female,20,46,15000,62000,Yes,Yes,Bsc,7.5,1,3,4,1,8,No,6,Yes,Yes,Yes,Fitbit,67,88,98,463543
2024/02/01 7:48:19 pm GMT+5:30,YES,Male,20,47,60000,108000,Yes,No,MTech,6.1,0,0,3,2,9,No,9,Yes,Yes,Yes,Samsung,79,85,115,379587
2024/02/01 7:48:19 pm GMT+5:30,YES,Female,22,61,95000,63000,No,Yes,Mcom,8.9,0,3,5,1,9,No,6,Yes,Yes,Yes,Fastrack,67,95,104,208779
2024/02/01 7:48:20 pm GMT+5:30,YES,Male,21,51,20000,90000,Yes,Yes,Bsc,6.1,3,0,5,2,9,No,6,Yes,Yes,Yes,Firebolt,73,94,102,239352
2024/02/01 7:48:21 pm GMT+5:30,YES,Male,20,70,70000,105000,No,No,Bsc,7,2,3,4,1,7,No,9,Yes,Yes,Yes,Samsung,77,95,101,351945
2024/02/01 7:48:21 pm GMT+5:30,YES,Male,24,52,20000,87000,No,No,MTech,6.6,2,6,4,2,8,No,7,No,No,Yes,Fitbit,69,88,103,322008
2024/02/01 7:48:21 pm GMT+5:30,YES,Female,19,65,95000,108000,Yes,Yes,BE,8.9,2,1,5,1,9,No,7,No,No,Yes,Noise,75,95,96,244398
2024/02/01 7:48:22 pm GMT+5:30,YES,Female,19,56,95000,63000,Yes,Yes,Bcom,7.1,0,2,3,0,7,No,4,No,No,Yes,Boat,78,98,98,229093
2024/02/01 7:48:22 pm GMT+5:30,YES,Female,19,51,60000,63000,Yes,Yes,Bsc,8.3,3,6,3,2,8,No,5,No,No,Yes,Mi,80,85,113,386126
2024/02/01 7:48:23 pm GMT+5:30,YES,Male,17,68,20000,65000,Yes,Yes,BE,8.6,2,3,4,1,9,No,4,No,Yes,Yes,Fastrack,72,82,97,412517
2024/02/01 7:48:23 pm GMT+5:30,YES,Female,18,59,100000,65000,No,Yes,BCA,6.8,2,2,4,2,8,No,6,No,Yes,Yes,AmazFit,67,84,104,357583
2024/02/01 7:48:24 pm GMT+5:30,YES,Male,22,51,95000,115000,Yes,No,BCA,6.3,1,4,3,2,8,No,5,No,Yes,Yes,Firebolt,66,82,106,354006
2024/02/01 7:48:24 pm GMT+5:30,YES,Male,20,46,95000,62000,Yes,Yes,BTech,7.8,1,2,6,0,8,No,4,No,Yes,Yes,Samsung,68,99,114,471507
2024/02/01 7:48:25 pm GMT+5:30,YES,Female,18,62,95000,45000,No,No,MTech,8.1,0,0,5,2,7,No,5,No,Yes,Yes,FitBit,65,85,108,248011
2024/02/01 7:48:25 pm GMT+5:30,YES,Female,19,48,200000,45000,No,No,Bcom,6.6,1,2,6,0,7,No,5,Yes,Yes,Yes,Mi,70,89,108,402535
2024/02/01 7:48:26 pm GMT+5:30,YES,Female,19,52,20000,105000,Yes,No,BCA,6.5,1,1,3,0,8,No,6,No,No,Yes,Mi,80,84,105,266140
2024/02/01 7:48:26 pm GMT+5:30,YES,Male,21,64,60000,62000,Yes,Yes,Mcom,9.3,2,0,4,2,7,No,5,No,Yes,Yes,Fitbit,68,89,105,472816
2024/02/01 7:48:27 pm GMT+5:30,YES,Female,24,53,20000,62000,No,No,MTech,8.5,0,4,4,2,8,No,5,Yes,Yes,Yes,Fitbit,72,81,97,365100
2024/02/01 7:48:27 pm GMT+5:30,YES,Female,23,69,65000,62000,No,Yes,MCA,8.4,3,5,4,2,8,No,4,No,Yes,Yes,Fossil Gen,76,84,102,410234
2024/02/01 7:48:28 pm GMT+5:30,YES,Female,23,57,50000,63000,Yes,No,BE,6.9,1,0,4,0,7,No,5,No,Yes,Yes,Firebolt,64,95,113,284601
2024/02/01 7:48:28 pm GMT+5:30,YES,Male,22,59,100000,45000,Yes,Yes,MTech,7.2,3,2,4,2,9,No,6,Yes,No,Yes,FireBolt,60,84,112,379553
2024/02/01 7:48:29 pm GMT+5:30,YES,Male,22,47,100000,62000,Yes,Yes,MTech,8.5,0,6,4,0,8,No,6,Yes,No,Yes,Apple,66,92,97,377632
2024/02/01 7:48:29 pm GMT+5:30,YES,Male,20,61,40000,90000,Yes,Yes,MCA,9.3,1,6,5,2,7,No,6,No,No,Yes,Boat,64,84,100,403884
2024/02/01 7:48:30 pm GMT+5:30,YES,Female,23,60,65000,62000,No,No,MTech,7.5,2,3,4,1,9,No,4,No,No,Yes,FireBolt,60,95,106,332106
2024/02/01 7:48:30 pm GMT+5:30,YES,Female,17,52,80000,65000,Yes,Yes,BE,7.6,1,4,3,1,9,No,5,Yes,Yes,Yes,AmazFit,79,90,102,468579
2024/02/01 7:48:31 pm GMT+5:30,YES,Male,23,46,65000,65000,Yes,No,Msc,6.5,1,5,3,1,7,No,6,No,No,Yes,FitBit,76,83,101,262891
2024/02/01 7:48:31 pm GMT+5:30,YES,Male,23,55,50000,90000,No,No,Msc,7.1,2,6,6,2,7,No,6,No,No,Yes,FitBit,70,86,100,466938
2024/02/01 7:48:32 pm GMT+5:30,YES,Female,17,69,100000,108000,Yes,Yes,Mcom,8.8,2,5,4,2,9,No,6,No,No,Yes,Fossil Gen,75,97,107,307857
2024/02/01 7:48:33 pm GMT+5:30,YES,Male,24,60,30000,65000,Yes,Yes,Msc,6,3,5,4,2,9,No,6,No,Yes,Yes,FireBolt,75,85,100,328043
2024/02/01 7:48:33 pm GMT+5:30,YES,Female,19,62,200000,63000,No,Yes,MCA,8.3,0,3,5,2,9,No,4,No,Yes,Yes,Fitbit,70,93,105,405302
2024/02/01 7:48:34 pm GMT+5:30,YES,Male,20,68,100000,90000,Yes,Yes,Mcom,9.9,0,6,6,0,9,No,4,No,Yes,Yes,FireBolt,69,94,104,343494
2024/02/01 7:48:34 pm GMT+5:30,YES,Male,17,53,60000,62000,No,Yes,Bcom,6.2,2,5,4,1,7,No,5,No,No,Yes,Samsung,63,89,105,416021
2024/02/01 7:48:35 pm GMT+5:30,YES,Male,20,55,65000,65000,No,No,BTech,9.5,1,6,5,0,8,No,5,No,No,Yes,Samsung,60,91,101,499720
2024/02/01 7:48:35 pm GMT+5:30,YES,Female,22,67,30000,45000,No,No,MCA,9.3,3,2,3,2,8,No,5,No,No,Yes,FireBolt,66,90,96,207910
2024/02/01 7:48:36 pm GMT+5:30,YES,Female,18,61,15000,65000,Yes,No,BE,6.7,0,4,3,2,7,No,4,Yes,Yes,Yes,Boat,74,81,111,254641
2024/02/01 7:48:36 pm GMT+5:30,YES,Male,23,58,100000,87000,No,Yes,BTech,6.2,1,1,4,1,8,No,4,Yes,Yes,Yes,Mi,80,86,103,219044
2024/02/01 7:48:37 pm GMT+5:30,YES,Female,18,54,60000,45000,No,No,Msc,9.6,0,4,6,0,8,No,4,No,No,Yes,Fossil,62,89,99,286580
2024/02/01 7:48:37 pm GMT+5:30,YES,Female,23,60,30000,115000,Yes,No,BE,7.8,2,0,5,2,9,No,5,No,No,Yes,Fossil Gen,61,94,109,455244
2024/02/01 7:48:38 pm GMT+5:30,YES,Female,18,50,50000,65000,Yes,Yes,MCA,7.7,1,2,3,1,8,No,4,No,No,Yes,Samsung,76,90,104,465042
2024/02/01 7:48:38 pm GMT+5:30,YES,Female,24,69,65000,63000,No,No,MCA,8.5,3,2,3,2,8,No,6,No,Yes,Yes,Fitbit,61,97,98,356777
2024/02/01 7:48:39 pm GMT+5:30,YES,Female,19,69,80000,90000,Yes,No,BE,9.5,1,5,4,1,7,No,6,No,Yes,Yes,AmazFit,65,86,113,459048
2024/02/01 7:48:40 pm GMT+5:30,YES,Male,21,51,60000,108000,No,No,Mcom,7.6,1,0,6,0,9,No,4,Yes,Yes,Yes,Fossil,60,96,98,456399
2024/02/01 7:48:40 pm GMT+5:30,YES,Female,21,59,40000,63000,Yes,No,BCA,6.7,3,3,5,0,7,No,6,Yes,Yes,Yes,Mi,60,87,116,231577
2024/02/01 7:48:41 pm GMT+5:30,YES,Female,23,62,60000,87000,No,No,Bcom,8.7,3,2,5,2,9,No,6,No,Yes,Yes,Boat,70,84,112,266060
2024/02/01 7:48:41 pm GMT+5:30,YES,Male,20,60,65000,115000,No,Yes,MCA,8.5,0,1,5,2,7,No,5,No,Yes,Yes,Fossil,67,95,101,476866
2024/02/01 7:48:42 pm GMT+5:30,YES,Male,21,49,70000,63000,No,Yes,Bcom,7.2,0,3,6,1,9,Yes,4,Yes,Yes,Yes,Noise,61,84,113,414258
2024/02/01 7:48:42 pm GMT+5:30,YES,Male,20,60,80000,45000,Yes,Yes,BTech,6.6,2,0,6,1,9,Yes,6,No,No,Yes,AmazFit,72,97,102,210321
2024/02/01 7:48:43 pm GMT+5:30,YES,Female,21,50,15000,45000,Yes,Yes,BTech,9.9,3,3,6,1,8,Yes,6,Yes,No,Yes,FireBolt,62,83,107,250934
2024/02/01 7:48:43 pm GMT+5:30,YES,Female,21,66,65000,115000,Yes,Yes,BTech,9.1,1,5,3,1,7,Yes,6,No,Yes,Yes,Mi,78,89,107,223903
2024/02/01 7:48:44 pm GMT+5:30,YES,Female,24,50,80000,63000,No,Yes,BCA,8.3,1,6,4,2,8,Yes,6,Yes,Yes,Yes,Noise,79,97,106,455739
2024/02/01 7:48:44 pm GMT+5:30,YES,Male,20,55,200000,105000,No,Yes,MTech,8.1,1,3,3,1,7,Yes,6,No,No,Yes,Fossil Gen,80,83,115,289423
2024/02/01 7:48:45 pm GMT+5:30,YES,Male,21,69,15000,63000,No,Yes,Bsc,7.7,1,4,5,1,7,Yes,6,No,Yes,Yes,Firebolt,65,95,98,491034
2024/02/01 7:51:49 pm GMT+5:30,YES,Female,20,68,40000,65000,Yes,Yes,Bsc,6.3,0,2,5,2,7,Yes,8,Yes,Yes,Yes,Boat,75,87,99,321502
2024/02/01 7:51:50 pm GMT+5:30,YES,Female,23,62,65000,62000,Yes,Yes,BE,7.5,0,1,4,2,9,No,7,Yes,No,Yes,Fossil,79,87,102,444050
2024/02/01 7:51:50 pm GMT+5:30,YES,Male,21,65,40000,100000,No,Yes,BCA,8.6,3,4,3,0,9,No,8,Yes,No,Yes,Mi,60,96,111,380708
2024/02/01 7:51:51 pm GMT+5:30,YES,Male,24,45,65000,87000,Yes,Yes,Bsc,7.6,2,6,5,2,7,No,7,No,No,Yes,Fitbit,77,95,109,478895
2024/02/01 7:51:51 pm GMT+5:30,YES,Male,22,66,60000,90000,No,No,Msc,7.8,1,2,5,2,8,Yes,4,No,No,Yes,Fastrack,80,88,96,354848
2024/02/01 7:51:52 pm GMT+5:30,YES,Female,23,51,20000,95000,Yes,Yes,Msc,9.2,2,1,6,1,9,Yes,6,No,No,Yes,Apple,78,97,99,230119
2024/02/01 7:51:52 pm GMT+5:30,YES,Male,22,55,40000,100000,Yes,No,BCA,6.7,2,6,5,0,8,No,5,No,No,Yes,Firebolt,65,91,113,462873
2024/02/01 7:51:53 pm GMT+5:30,YES,Female,20,50,50000,95000,Yes,Yes,Bsc,7.8,1,4,3,0,8,Yes,7,No,Yes,Yes,AmazFit,64,81,114,249890
2024/02/01 7:51:53 pm GMT+5:30,YES,Female,24,66,20000,62000,No,No,BTech,7.3,2,0,4,1,7,Yes,8,No,Yes,Yes,Mi,80,89,111,309273
2024/02/01 7:51:54 pm GMT+5:30,YES,Female,20,58,60000,45000,No,No,BTech,8.2,2,6,3,0,7,No,6,Yes,Yes,Yes,Fossil Gen,68,89,98,392504
2024/02/01 7:51:54 pm GMT+5:30,YES,Female,24,62,15000,63000,No,Yes,Bcom,7.1,2,5,5,0,7,Yes,8,No,Yes,Yes,Fossil Gen,79,83,97,400948
2024/02/01 7:51:55 pm GMT+5:30,YES,Male,22,61,30000,90000,No,Yes,Bsc,9.4,0,1,5,2,7,Yes,8,No,Yes,Yes,Fossil,76,81,103,209859
2024/02/01 7:51:55 pm GMT+5:30,YES,Female,21,53,40000,100000,No,No,Mcom,9,2,6,3,0,8,No,7,No,No,Yes,Fossil,71,92,99,487980
2024/02/01 7:51:56 pm GMT+5:30,YES,Male,20,50,60000,63000,No,No,Bsc,8.4,2,3,3,0,9,No,4,No,Yes,Yes,Noise,67,86,116,361053
2024/02/01 7:51:56 pm GMT+5:30,YES,Male,22,45,30000,90000,Yes,No,Bcom,9.5,0,5,6,0,8,Yes,7,No,Yes,Yes,AmazFit,75,89,97,403244
2024/02/01 7:51:57 pm GMT+5:30,YES,Male,22,53,30000,45000,No,No,BTech,6.7,0,3,5,2,7,No,7,No,No,Yes,Fossil Gen,79,82,106,496867
2024/02/01 7:51:57 pm GMT+5:30,YES,Female,20,55,40000,45000,No,Yes,Bcom,9.2,0,5,4,2,8,No,5,No,No,Yes,Fossil Gen,75,90,96,357197
2024/02/01 7:51:58 pm GMT+5:30,YES,Female,23,66,60000,65000,Yes,Yes,MTech,8,2,6,3,0,7,Yes,7,Yes,Yes,Yes,AmazFit,69,98,97,392373
2024/02/01 7:51:58 pm GMT+5:30,YES,Male,22,52,20000,65000,Yes,Yes,Bcom,9,2,0,5,0,9,Yes,4,Yes,Yes,Yes,Noise,67,90,114,206847
2024/02/01 7:51:59 pm GMT+5:30,YES,Female,21,50,15000,63000,Yes,Yes,Mcom,9,2,4,5,1,8,Yes,5,Yes,No,Yes,Fitbit,76,84,105,358476
2024/02/01 7:51:59 pm GMT+5:30,YES,Female,21,56,65000,90000,Yes,No,BCA,6.2,3,5,4,0,7,No,6,Yes,Yes,Yes,Apple,71,92,101,401657
2024/02/01 7:52:00 pm GMT+5:30,YES,Male,24,68,30000,62000,No,Yes,BCA,8.8,2,5,4,1,6,Yes,6,No,No,Yes,Noise,72,93,110,289276
2024/02/01 7:52:00 pm GMT+5:30,YES,Male,22,59,15000,95000,Yes,Yes,Bsc,8.5,2,0,5,1,8,Yes,5,No,No,Yes,FitBit,71,94,97,214572
2024/02/01 7:52:01 pm GMT+5:30,YES,Female,22,61,40000,95000,No,Yes,BTech,7.6,3,3,3,1,7,No,4,No,No,Yes,Fossil Gen,63,81,103,218383
2024/02/01 7:52:01 pm GMT+5:30,YES,Male,21,58,30000,75000,Yes,Yes,MTech,7.2,0,1,6,2,9,Yes,7,No,No,Yes,Samsung,75,84,98,330137
2024/02/01 7:52:01 pm GMT+5:30,YES,Male,21,64,60000,63000,No,No,Msc,8.3,2,0,3,0,6,Yes,4,No,Yes,Yes,Fitbit,80,95,104,359048
2024/02/01 7:52:02 pm GMT+5:30,YES,Male,23,48,40000,45000,No,No,BTech,6.7,3,1,3,1,6,No,4,No,Yes,Yes,Firebolt,76,92,103,331393
2024/02/01 7:52:02 pm GMT+5:30,YES,Female,22,56,15000,62000,No,Yes,Mcom,8.5,0,0,3,0,8,No,8,No,Yes,Yes,Apple,74,89,102,333764
2024/02/01 7:52:03 pm GMT+5:30,YES,Male,24,59,65000,65000,Yes,Yes,Bcom,9.8,2,2,4,1,6,Yes,4,No,Yes,Yes,Fossil,67,92,98,336300
2024/02/01 7:52:03 pm GMT+5:30,YES,Female,24,64,15000,90000,No,No,BE,7.9,0,6,3,2,8,No,4,Yes,Yes,Yes,Samsung,65,92,115,326016
2024/02/01 7:52:04 pm GMT+5:30,YES,Female,24,57,60000,75000,No,Yes,MCA,8,0,0,4,2,9,No,7,No,No,Yes,Firebolt,60,92,101,377386
2024/02/01 7:52:04 pm GMT+5:30,YES,Female,20,56,65000,90000,No,No,BE,8.6,1,6,5,0,7,No,8,No,Yes,Yes,Fossil,63,92,104,275534
2024/02/01 7:52:05 pm GMT+5:30,YES,Male,22,50,65000,95000,No,Yes,BTech,9.3,2,6,4,1,9,Yes,5,No,No,Yes,Fitbit,79,82,97,325415
2024/02/01 7:52:05 pm GMT+5:30,YES,Male,21,46,60000,63000,No,No,MTech,6.2,1,2,4,0,7,Yes,6,No,No,Yes,Apple,77,90,95,427815
2024/02/01 7:52:06 pm GMT+5:30,YES,Male,23,57,20000,45000,No,No,Mcom,7.8,3,0,4,2,6,Yes,8,No,No,Yes,Boat,74,88,104,370548
2024/02/01 7:52:06 pm GMT+5:30,YES,Male,20,61,15000,75000,Yes,No,Bcom,6.3,2,6,3,1,7,Yes,4,No,No,Yes,Apple,63,97,99,226128
2024/02/01 7:52:07 pm GMT+5:30,YES,Female,23,58,15000,65000,Yes,Yes,MCA,9.7,3,5,3,0,6,Yes,8,Yes,Yes,Yes,Mi,68,82,105,219803
2024/02/01 7:52:07 pm GMT+5:30,YES,Male,24,54,60000,63000,Yes,Yes,Bcom,8.7,0,3,3,0,6,No,4,Yes,Yes,Yes,Apple,61,90,104,310613
2024/02/01 7:52:08 pm GMT+5:30,YES,Male,21,63,15000,65000,No,No,Mcom,7.1,3,6,3,0,6,No,5,Yes,Yes,Yes,Firebolt,80,85,114,336035
2024/02/01 7:52:08 pm GMT+5:30,YES,Female,22,69,15000,65000,Yes,Yes,Bcom,6.7,0,0,5,1,6,Yes,5,Yes,Yes,Yes,AmazFit,61,87,116,473665
2024/02/01 7:52:08 pm GMT+5:30,YES,Male,24,61,30000,63000,Yes,No,Bsc,9.6,0,1,6,0,8,Yes,5,Yes,Yes,Yes,Mi,70,81,96,254968
2024/02/01 7:52:09 pm GMT+5:30,YES,Male,24,61,50000,62000,Yes,No,BE,9.5,1,4,4,1,9,No,8,Yes,Yes,Yes,FireBolt,70,93,104,396269
2024/02/01 7:52:09 pm GMT+5:30,YES,Male,20,63,65000,87000,No,Yes,BE,7.3,0,4,5,0,8,Yes,4,Yes,Yes,Yes,Fossil,77,87,98,408411
2024/02/01 7:52:10 pm GMT+5:30,YES,Male,24,69,40000,87000,Yes,No,Msc,9.9,3,6,4,1,6,Yes,7,Yes,Yes,Yes,FitBit,61,83,112,287550
2024/02/01 7:52:10 pm GMT+5:30,YES,Male,21,51,50000,90000,No,Yes,MCA,7.2,2,1,6,1,9,Yes,8,Yes,No,Yes,AmazFit,67,81,109,374364
2024/02/01 7:52:10 pm GMT+5:30,YES,Male,22,54,50000,100000,No,Yes,BE,6.3,3,4,6,0,7,No,5,Yes,No,Yes,Fitbit,80,85,106,223975
2024/02/01 7:52:11 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:52:11 pm GMT+5:30,YES,Male,24,55,40000,63000,Yes,Yes,Bcom,6,1,1,3,0,7,No,7,Yes,No,Yes,Fossil,73,86,110,450442
2024/02/01 7:52:11 pm GMT+5:30,YES,Male,24,56,15000,90000,Yes,No,BTech,9.7,3,3,4,0,6,No,4,Yes,No,Yes,Noise,69,91,101,488552
2024/02/01 7:52:12 pm GMT+5:30,YES,Male,20,53,60000,90000,Yes,Yes,Msc,7.2,0,0,5,0,6,Yes,6,Yes,No,Yes,Samsung,71,97,108,323636
2024/02/01 7:52:12 pm GMT+5:30,YES,Female,24,57,40000,62000,Yes,No,BTech,6.1,1,3,6,1,7,No,4,Yes,Yes,Yes,Boat,64,87,99,270425
2024/02/01 7:52:13 pm GMT+5:30,YES,Male,22,58,30000,87000,Yes,No,MCA,9.9,2,4,6,1,9,No,5,No,No,Yes,Firebolt,61,95,104,215779
2024/02/01 7:52:13 pm GMT+5:30,YES,Female,22,61,15000,100000,No,No,Bsc,6.9,3,1,5,1,7,No,8,Yes,Yes,Yes,Samsung,69,86,114,476326
2024/02/01 7:52:13 pm GMT+5:30,YES,Female,24,48,50000,75000,Yes,No,BCA,6,0,3,6,1,6,No,6,No,Yes,Yes,Fitbit,70,87,114,234890
2024/02/01 7:52:14 pm GMT+5:30,YES,Female,20,50,15000,75000,No,No,MTech,9.8,3,2,3,0,7,No,6,No,Yes,Yes,Boat,61,82,97,225850
2024/02/01 7:52:14 pm GMT+5:30,YES,Male,24,50,30000,87000,No,Yes,Msc,8.1,1,4,5,2,8,Yes,5,No,No,Yes,Noise,64,96,107,233548
2024/02/01 7:52:15 pm GMT+5:30,YES,Male,20,63,40000,90000,Yes,No,Mcom,8.7,1,4,5,0,8,No,4,No,No,Yes,FireBolt,72,86,96,349125
2024/02/01 7:52:15 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:52:15 pm GMT+5:30,YES,Male,22,60,50000,90000,Yes,No,Bsc,9.7,2,5,3,2,9,No,7,No,No,Yes,Boat,61,96,116,478205
2024/02/01 7:52:16 pm GMT+5:30,YES,Male,21,51,60000,87000,No,No,Bcom,7.6,3,4,3,0,6,Yes,7,Yes,Yes,Yes,Mi,67,92,95,448527
2024/02/01 7:52:16 pm GMT+5:30,YES,Female,22,66,60000,75000,Yes,Yes,Bsc,7.8,3,4,5,1,9,No,5,No,No,Yes,Fossil,78,85,106,390437
2024/02/01 7:52:17 pm GMT+5:30,YES,Male,23,54,60000,100000,No,Yes,BCA,8.9,1,6,3,1,6,No,4,No,Yes,Yes,Fastrack,65,89,97,344077
2024/02/01 7:52:17 pm GMT+5:30,YES,Female,22,55,50000,90000,No,No,BCA,8.6,2,2,3,2,7,Yes,7,No,Yes,Yes,Fitbit,62,88,106,241068
2024/02/01 7:52:17 pm GMT+5:30,YES,Female,22,56,65000,62000,No,No,BTech,8.1,0,4,5,0,9,Yes,4,No,No,Yes,FireBolt,73,86,95,337409
2024/02/01 7:52:18 pm GMT+5:30,YES,Male,20,50,40000,90000,Yes,No,Msc,8.8,1,0,4,2,9,No,7,No,No,Yes,Mi,60,91,101,230295
2024/02/01 7:52:18 pm GMT+5:30,YES,Male,21,69,30000,100000,No,No,MCA,9.7,3,6,3,1,8,No,5,No,Yes,Yes,Fossil,74,93,111,341958
2024/02/01 7:52:19 pm GMT+5:30,YES,Female,22,47,65000,45000,Yes,Yes,Bcom,8.1,3,6,5,0,9,Yes,6,No,Yes,Yes,Fastrack,80,82,108,276793
2024/02/01 7:52:19 pm GMT+5:30,YES,Female,23,68,30000,45000,No,No,BE,6.5,1,5,3,2,7,Yes,6,No,Yes,Yes,Samsung,62,92,109,451525
2024/02/01 7:52:20 pm GMT+5:30,YES,Male,24,51,30000,65000,Yes,No,MCA,9.1,1,2,6,2,7,Yes,4,No,Yes,Yes,FitBit,65,98,108,382557
2024/02/01 7:52:20 pm GMT+5:30,YES,Male,21,63,40000,75000,Yes,Yes,Bcom,9.6,2,4,5,2,8,Yes,5,No,No,Yes,Boat,65,93,95,217777
2024/02/01 7:52:20 pm GMT+5:30,NO,,,,,,,,,,,,,,,,,,,,,,,,
2024/02/01 7:52:21 pm GMT+5:30,YES,Female,20,49,20000,100000,No,Yes,Bcom,9.2,2,6,3,1,7,Yes,4,No,No,Yes,Fastrack,78,97,114,440231
2024/02/01 7:52:21 pm GMT+5:30,YES,Male,20,64,15000,65000,No,Yes,BE,8.2,1,3,4,1,8,No,6,No,No,Yes,Mi,66,96,95,365618
2024/02/01 7:52:22 pm GMT+5:30,YES,Female,23,45,15000,87000,No,No,MTech,9.1,3,0,4,2,8,No,5,No,No,Yes,FitBit,61,94,103,269026
2024/02/01 7:52:22 pm GMT+5:30,YES,Male,22,57,40000,45000,Yes,No,BTech,9.7,2,2,4,0,7,No,8,Yes,Yes,Yes,Firebolt,74,86,116,277765
2024/02/01 7:52:23 pm GMT+5:30,YES,Male,21,54,50000,87000,No,No,Msc,7.8,3,2,4,0,9,Yes,4,Yes,Yes,Yes,Noise,75,84,96,403210
2024/02/01 7:52:23 pm GMT+5:30,YES,Female,23,65,60000,100000,No,Yes,Bsc,6.9,1,2,4,1,7,No,7,Yes,Yes,Yes,FireBolt,76,90,114,284211
2024/02/01 7:52:24 pm GMT+5:30,YES,Female,22,55,30000,87000,No,Yes,Bsc,7.6,3,6,5,2,8,Yes,8,No,No,Yes,Fossil Gen,72,83,110,423554
2024/02/01 7:52:24 pm GMT+5:30,YES,Male,22,55,20000,62000,Yes,Yes,MCA,7.6,1,6,4,2,6,Yes,7,Yes,No,Yes,Apple,73,88,102,204529
2024/02/01 7:52:25 pm GMT+5:30,YES,Female,21,58,60000,62000,No,No,MTech,9.3,3,3,4,2,6,No,6,Yes,No,Yes,Firebolt,74,85,114,213110
2024/02/01 7:52:25 pm GMT+5:30,YES,Female,21,53,30000,87000,No,Yes,MTech,7.9,2,6,3,0,8,Yes,4,Yes,No,Yes,FitBit,60,92,108,440884
2024/02/01 7:52:26 pm GMT+5:30,YES,Male,22,56,50000,95000,No,Yes,Bcom,8.1,2,1,5,2,8,No,5,No,No,Yes,Fastrack,77,92,110,391143
2024/02/01 7:52:26 pm GMT+5:30,YES,Male,24,52,15000,75000,No,No,MTech,9.3,2,0,6,1,9,Yes,5,Yes,No,Yes,Apple,78,93,100,235137
2024/02/01 7:52:26 pm GMT+5:30,YES,Male,24,66,65000,63000,Yes,Yes,MCA,9,3,2,6,1,9,No,6,Yes,Yes,Yes,Fossil,70,81,114,225889
2024/02/01 7:52:27 pm GMT+5:30,YES,Female,21,45,40000,63000,Yes,Yes,MCA,7.6,1,6,6,2,9,No,8,No,No,Yes,Fossil Gen,67,82,96,486000
2024/02/01 7:52:27 pm GMT+5:30,YES,Male,24,65,65000,90000,No,Yes,BE,7.4,0,2,3,0,6,Yes,7,Yes,Yes,Yes,FireBolt,62,84,112,351764
2024/02/01 7:52:28 pm GMT+5:30,YES,Female,21,59,65000,95000,No,No,Msc,6.3,2,2,6,1,9,Yes,5,Yes,Yes,Yes,Noise,66,98,110,221822
2024/02/01 7:52:28 pm GMT+5:30,YES,Female,24,62,40000,100000,No,No,BE,9.7,1,1,3,2,6,No,7,No,Yes,Yes,Fastrack,68,98,98,309592
2024/02/01 7:52:29 pm GMT+5:30,YES,Female,24,60,30000,62000,No,Yes,Bcom,7,1,1,4,2,7,No,7,No,No,Yes,Firebolt,72,91,115,214465
2024/02/01 7:52:29 pm GMT+5:30,YES,Female,22,47,50000,75000,Yes,Yes,Msc,9,0,2,5,2,9,Yes,7,No,No,Yes,Samsung,60,85,113,339892
2024/02/01 7:52:30 pm GMT+5:30,YES,Male,24,61,30000,87000,Yes,Yes,Msc,9.7,2,6,6,2,7,No,6,No,No,Yes,Mi,64,95,97,471755
2024/02/01 7:52:30 pm GMT+5:30,YES,Female,21,68,65000,100000,Yes,No,Bcom,7.4,3,5,5,2,6,No,6,Yes,Yes,Yes,FireBolt,64,97,111,276001
2024/02/01 7:52:31 pm GMT+5:30,YES,Male,20,50,60000,65000,Yes,No,BCA,6.2,2,5,4,0,8,No,5,No,No,Yes,Fastrack,74,87,107,305331
2024/02/01 7:52:31 pm GMT+5:30,YES,Female,20,51,40000,62000,No,No,Mcom,8.5,0,0,4,0,7,No,7,Yes,Yes,Yes,Fossil,73,91,115,403303
2024/02/01 7:52:32 pm GMT+5:30,YES,Female,20,69,20000,90000,No,No,Bsc,6.9,3,3,3,2,6,No,4,No,No,Yes,Mi,77,97,104,431005
